EmotionCategory,Probability,FrameID
Adoration,0.000969276,frame21209
Aesthetic Appreciation,0.07569452,frame21209
Amusement,0.3976316,frame21209
Anxiety,0.002455718,frame21209
Awe,0.003421273,frame21209
Boredom,0.02025907,frame21209
Confusion,0.05840502,frame21209
Craving,0.0002852261,frame21209
Disgust,0.006932466,frame21209
Empathic Pain,5.797951e-06,frame21209
Entrancement,0.0004845714,frame21209
Excitement,0.00130878,frame21209
Fear,0.0003929688,frame21209
Horror,0.1587672,frame21209
Interest,0.007308393,frame21209
Joy,0.001910083,frame21209
Romance,0.1037418,frame21209
Sadness,0.1549107,frame21209
Sexual Desire,0.003312693,frame21209
Surprise,0.001802777,frame21209
Adoration,0.001358784,frame21217
Aesthetic Appreciation,0.1012697,frame21217
Amusement,0.4011634,frame21217
Anxiety,0.00375662,frame21217
Awe,0.003461216,frame21217
Boredom,0.02076217,frame21217
Confusion,0.04096541,frame21217
Craving,0.0007791037,frame21217
Disgust,0.01803382,frame21217
Empathic Pain,5.371864e-06,frame21217
Entrancement,0.0005174964,frame21217
Excitement,0.001272403,frame21217
Fear,0.0002142263,frame21217
Horror,0.1715569,frame21217
Interest,0.02147948,frame21217
Joy,0.0008517071,frame21217
Romance,0.07166977,frame21217
Sadness,0.1330608,frame21217
Sexual Desire,0.004485267,frame21217
Surprise,0.003336272,frame21217
Adoration,0.00125723,frame21225
Aesthetic Appreciation,0.05841874,frame21225
Amusement,0.351154,frame21225
Anxiety,0.003100328,frame21225
Awe,0.002455,frame21225
Boredom,0.02535428,frame21225
Confusion,0.04100026,frame21225
Craving,0.0004516491,frame21225
Disgust,0.01811246,frame21225
Empathic Pain,8.39832e-06,frame21225
Entrancement,0.0004801882,frame21225
Excitement,0.001525582,frame21225
Fear,0.000156006,frame21225
Horror,0.203567,frame21225
Interest,0.01058792,frame21225
Joy,0.0009052596,frame21225
Romance,0.1625088,frame21225
Sadness,0.1142026,frame21225
Sexual Desire,0.002197943,frame21225
Surprise,0.002556161,frame21225
Adoration,0.00206428,frame21233
Aesthetic Appreciation,0.0719657,frame21233
Amusement,0.2239832,frame21233
Anxiety,0.002640021,frame21233
Awe,0.004809832,frame21233
Boredom,0.01560153,frame21233
Confusion,0.04943768,frame21233
Craving,0.0002940324,frame21233
Disgust,0.01649237,frame21233
Empathic Pain,1.126651e-05,frame21233
Entrancement,0.0003431953,frame21233
Excitement,0.001695684,frame21233
Fear,0.0001432481,frame21233
Horror,0.2921044,frame21233
Interest,0.008871497,frame21233
Joy,0.001314842,frame21233
Romance,0.163195,frame21233
Sadness,0.1393712,frame21233
Sexual Desire,0.003098863,frame21233
Surprise,0.002562203,frame21233
Adoration,0.001560709,frame21241
Aesthetic Appreciation,0.09416687,frame21241
Amusement,0.2054016,frame21241
Anxiety,0.001260187,frame21241
Awe,0.004226122,frame21241
Boredom,0.003597778,frame21241
Confusion,0.01078683,frame21241
Craving,0.0003779848,frame21241
Disgust,0.005519398,frame21241
Empathic Pain,7.096176e-06,frame21241
Entrancement,0.0002419972,frame21241
Excitement,0.001090378,frame21241
Fear,6.868814e-05,frame21241
Horror,0.5095443,frame21241
Interest,0.01075419,frame21241
Joy,0.0003763889,frame21241
Romance,0.06481414,frame21241
Sadness,0.08261751,frame21241
Sexual Desire,0.002211909,frame21241
Surprise,0.001376021,frame21241
Adoration,0.002761316,frame21249
Aesthetic Appreciation,0.06619959,frame21249
Amusement,0.1959101,frame21249
Anxiety,0.001151448,frame21249
Awe,0.002631328,frame21249
Boredom,0.01214219,frame21249
Confusion,0.01009616,frame21249
Craving,0.0001781567,frame21249
Disgust,0.01664085,frame21249
Empathic Pain,1.094602e-05,frame21249
Entrancement,0.0002408842,frame21249
Excitement,0.0009672816,frame21249
Fear,0.0002517232,frame21249
Horror,0.2745167,frame21249
Interest,0.002088596,frame21249
Joy,0.002928454,frame21249
Romance,0.2715067,frame21249
Sadness,0.137182,frame21249
Sexual Desire,0.001556633,frame21249
Surprise,0.001038871,frame21249
Adoration,0.002756528,frame21257
Aesthetic Appreciation,0.2028679,frame21257
Amusement,0.123219,frame21257
Anxiety,0.001440006,frame21257
Awe,0.003652667,frame21257
Boredom,0.02047516,frame21257
Confusion,0.010947,frame21257
Craving,0.0003160583,frame21257
Disgust,0.03446169,frame21257
Empathic Pain,6.346033e-06,frame21257
Entrancement,0.0002496353,frame21257
Excitement,0.001473843,frame21257
Fear,8.440842e-05,frame21257
Horror,0.2913035,frame21257
Interest,0.005754159,frame21257
Joy,0.001532516,frame21257
Romance,0.2145361,frame21257
Sadness,0.08137691,frame21257
Sexual Desire,0.001789269,frame21257
Surprise,0.001757286,frame21257
Adoration,0.005137199,frame21265
Aesthetic Appreciation,0.09583978,frame21265
Amusement,0.2459741,frame21265
Anxiety,0.001781709,frame21265
Awe,0.001940097,frame21265
Boredom,0.01146824,frame21265
Confusion,0.008293235,frame21265
Craving,0.0002715804,frame21265
Disgust,0.03062552,frame21265
Empathic Pain,6.009265e-06,frame21265
Entrancement,0.0003254355,frame21265
Excitement,0.001403405,frame21265
Fear,6.6623e-05,frame21265
Horror,0.3935822,frame21265
Interest,0.007715899,frame21265
Joy,0.001870115,frame21265
Romance,0.07865012,frame21265
Sadness,0.1114161,frame21265
Sexual Desire,0.002169436,frame21265
Surprise,0.00146333,frame21265
Adoration,0.004347905,frame21273
Aesthetic Appreciation,0.07139529,frame21273
Amusement,0.1425275,frame21273
Anxiety,0.001299091,frame21273
Awe,0.001932582,frame21273
Boredom,0.01578764,frame21273
Confusion,0.007242725,frame21273
Craving,0.0003797266,frame21273
Disgust,0.02166888,frame21273
Empathic Pain,7.856102e-06,frame21273
Entrancement,0.0003347908,frame21273
Excitement,0.001467434,frame21273
Fear,7.84412e-05,frame21273
Horror,0.3615966,frame21273
Interest,0.002836093,frame21273
Joy,0.001692446,frame21273
Romance,0.215435,frame21273
Sadness,0.1429821,frame21273
Sexual Desire,0.005365219,frame21273
Surprise,0.001622873,frame21273
Adoration,0.005759581,frame21281
Aesthetic Appreciation,0.07317216,frame21281
Amusement,0.2862796,frame21281
Anxiety,0.001247066,frame21281
Awe,0.002881092,frame21281
Boredom,0.007657954,frame21281
Confusion,0.004341313,frame21281
Craving,0.000334495,frame21281
Disgust,0.01606847,frame21281
Empathic Pain,1.158553e-05,frame21281
Entrancement,0.0002893312,frame21281
Excitement,0.002178755,frame21281
Fear,8.808415e-05,frame21281
Horror,0.3433583,frame21281
Interest,0.004121154,frame21281
Joy,0.001369016,frame21281
Romance,0.1598728,frame21281
Sadness,0.08659262,frame21281
Sexual Desire,0.003063265,frame21281
Surprise,0.001313402,frame21281
Adoration,0.003488537,frame21289
Aesthetic Appreciation,0.06489953,frame21289
Amusement,0.2730007,frame21289
Anxiety,0.0006001272,frame21289
Awe,0.002848066,frame21289
Boredom,0.004580645,frame21289
Confusion,0.004355399,frame21289
Craving,0.000332892,frame21289
Disgust,0.006330442,frame21289
Empathic Pain,8.544137e-06,frame21289
Entrancement,0.0002256234,frame21289
Excitement,0.001252512,frame21289
Fear,4.585709e-05,frame21289
Horror,0.3088651,frame21289
Interest,0.002066023,frame21289
Joy,0.001202718,frame21289
Romance,0.1949358,frame21289
Sadness,0.1220192,frame21289
Sexual Desire,0.00723601,frame21289
Surprise,0.001706303,frame21289
Adoration,0.004787786,frame21297
Aesthetic Appreciation,0.1458808,frame21297
Amusement,0.2485823,frame21297
Anxiety,0.00157846,frame21297
Awe,0.004378668,frame21297
Boredom,0.01262782,frame21297
Confusion,0.006564544,frame21297
Craving,0.0005517773,frame21297
Disgust,0.01996217,frame21297
Empathic Pain,6.3883e-06,frame21297
Entrancement,0.0003581578,frame21297
Excitement,0.001897005,frame21297
Fear,6.292021e-05,frame21297
Horror,0.2789619,frame21297
Interest,0.007504292,frame21297
Joy,0.001457691,frame21297
Romance,0.17225,frame21297
Sadness,0.08388804,frame21297
Sexual Desire,0.005899844,frame21297
Surprise,0.002799397,frame21297
Adoration,0.003395358,frame21305
Aesthetic Appreciation,0.05220395,frame21305
Amusement,0.3276796,frame21305
Anxiety,0.001228251,frame21305
Awe,0.003387676,frame21305
Boredom,0.01599456,frame21305
Confusion,0.003083085,frame21305
Craving,0.0005567651,frame21305
Disgust,0.02183619,frame21305
Empathic Pain,6.482808e-06,frame21305
Entrancement,0.0003236881,frame21305
Excitement,0.001969597,frame21305
Fear,0.0002328587,frame21305
Horror,0.08770958,frame21305
Interest,0.002252047,frame21305
Joy,0.001703126,frame21305
Romance,0.3734144,frame21305
Sadness,0.09638201,frame21305
Sexual Desire,0.003907071,frame21305
Surprise,0.002733741,frame21305
Adoration,0.005505325,frame21313
Aesthetic Appreciation,0.06518402,frame21313
Amusement,0.5178502,frame21313
Anxiety,0.001300863,frame21313
Awe,0.003570165,frame21313
Boredom,0.02989221,frame21313
Confusion,0.004626629,frame21313
Craving,0.0007927332,frame21313
Disgust,0.02703031,frame21313
Empathic Pain,1.103143e-05,frame21313
Entrancement,0.0002489321,frame21313
Excitement,0.001230342,frame21313
Fear,0.0002964397,frame21313
Horror,0.1055525,frame21313
Interest,0.003753203,frame21313
Joy,0.004070213,frame21313
Romance,0.1031686,frame21313
Sadness,0.1174879,frame21313
Sexual Desire,0.005713035,frame21313
Surprise,0.002715373,frame21313
Adoration,0.004487289,frame21321
Aesthetic Appreciation,0.06423285,frame21321
Amusement,0.3877046,frame21321
Anxiety,0.001166013,frame21321
Awe,0.003489334,frame21321
Boredom,0.02836566,frame21321
Confusion,0.004262237,frame21321
Craving,0.0005954187,frame21321
Disgust,0.02428804,frame21321
Empathic Pain,1.389319e-05,frame21321
Entrancement,0.0001689442,frame21321
Excitement,0.001232699,frame21321
Fear,0.0003809808,frame21321
Horror,0.1239119,frame21321
Interest,0.002384386,frame21321
Joy,0.003770526,frame21321
Romance,0.1648652,frame21321
Sadness,0.1777095,frame21321
Sexual Desire,0.005036582,frame21321
Surprise,0.001934074,frame21321
Adoration,0.004624123,frame21329
Aesthetic Appreciation,0.07738338,frame21329
Amusement,0.1801721,frame21329
Anxiety,0.001837773,frame21329
Awe,0.003638901,frame21329
Boredom,0.03137448,frame21329
Confusion,0.005721315,frame21329
Craving,0.00142582,frame21329
Disgust,0.02141208,frame21329
Empathic Pain,9.641925e-06,frame21329
Entrancement,0.0003648692,frame21329
Excitement,0.001590265,frame21329
Fear,0.0002899101,frame21329
Horror,0.1599523,frame21329
Interest,0.003785658,frame21329
Joy,0.002035531,frame21329
Romance,0.3632258,frame21329
Sadness,0.129461,frame21329
Sexual Desire,0.008490174,frame21329
Surprise,0.00320479,frame21329
Adoration,0.005289579,frame21337
Aesthetic Appreciation,0.1072552,frame21337
Amusement,0.08929092,frame21337
Anxiety,0.001895335,frame21337
Awe,0.002713308,frame21337
Boredom,0.03533718,frame21337
Confusion,0.004793928,frame21337
Craving,0.002029045,frame21337
Disgust,0.02727494,frame21337
Empathic Pain,4.646321e-06,frame21337
Entrancement,0.0004167881,frame21337
Excitement,0.001340838,frame21337
Fear,0.0002337687,frame21337
Horror,0.1683818,frame21337
Interest,0.006122018,frame21337
Joy,0.001858997,frame21337
Romance,0.3769345,frame21337
Sadness,0.1503967,frame21337
Sexual Desire,0.01415269,frame21337
Surprise,0.004277721,frame21337
Adoration,0.001997785,frame21345
Aesthetic Appreciation,0.07094789,frame21345
Amusement,0.2851494,frame21345
Anxiety,0.001505602,frame21345
Awe,0.001064945,frame21345
Boredom,0.0282921,frame21345
Confusion,0.01328206,frame21345
Craving,0.0005488651,frame21345
Disgust,0.03628401,frame21345
Empathic Pain,6.081672e-06,frame21345
Entrancement,0.0003394332,frame21345
Excitement,0.001278079,frame21345
Fear,0.0004321036,frame21345
Horror,0.06322964,frame21345
Interest,0.003462451,frame21345
Joy,0.001243878,frame21345
Romance,0.1438715,frame21345
Sadness,0.3408363,frame21345
Sexual Desire,0.001788852,frame21345
Surprise,0.004439097,frame21345
Adoration,0.001954618,frame21353
Aesthetic Appreciation,0.06007915,frame21353
Amusement,0.3078829,frame21353
Anxiety,0.001574751,frame21353
Awe,0.001159049,frame21353
Boredom,0.04283389,frame21353
Confusion,0.01762472,frame21353
Craving,0.0007979638,frame21353
Disgust,0.03251218,frame21353
Empathic Pain,8.141419e-06,frame21353
Entrancement,0.0003806519,frame21353
Excitement,0.001410955,frame21353
Fear,0.000497287,frame21353
Horror,0.1209803,frame21353
Interest,0.003202924,frame21353
Joy,0.004122262,frame21353
Romance,0.1202587,frame21353
Sadness,0.2730101,frame21353
Sexual Desire,0.002938887,frame21353
Surprise,0.006770535,frame21353
Adoration,0.0008916069,frame21361
Aesthetic Appreciation,0.05636461,frame21361
Amusement,0.1251494,frame21361
Anxiety,0.0007291415,frame21361
Awe,0.0008432778,frame21361
Boredom,0.06096307,frame21361
Confusion,0.03344149,frame21361
Craving,0.0005927415,frame21361
Disgust,0.0158455,frame21361
Empathic Pain,6.984034e-06,frame21361
Entrancement,0.0004359568,frame21361
Excitement,0.001434575,frame21361
Fear,0.000310817,frame21361
Horror,0.1322422,frame21361
Interest,0.001095614,frame21361
Joy,0.00549497,frame21361
Romance,0.1201013,frame21361
Sadness,0.433226,frame21361
Sexual Desire,0.003908204,frame21361
Surprise,0.006922449,frame21361
Adoration,0.0001628101,frame21369
Aesthetic Appreciation,0.01169517,frame21369
Amusement,0.07735651,frame21369
Anxiety,1.13235e-05,frame21369
Awe,0.002911245,frame21369
Boredom,0.007971333,frame21369
Confusion,0.0009486051,frame21369
Craving,2.988935e-06,frame21369
Disgust,0.002323447,frame21369
Empathic Pain,0.0001299896,frame21369
Entrancement,3.454272e-07,frame21369
Excitement,0.0001425681,frame21369
Fear,0.000210307,frame21369
Horror,0.8277248,frame21369
Interest,0.0009958333,frame21369
Joy,0.001413516,frame21369
Romance,0.02071405,frame21369
Sadness,0.04515676,frame21369
Sexual Desire,1.511041e-05,frame21369
Surprise,0.0001134715,frame21369
Adoration,0.0001850687,frame21377
Aesthetic Appreciation,0.01057733,frame21377
Amusement,0.04019179,frame21377
Anxiety,7.966338e-06,frame21377
Awe,0.002941734,frame21377
Boredom,0.01013366,frame21377
Confusion,0.000205503,frame21377
Craving,2.926658e-06,frame21377
Disgust,0.000966021,frame21377
Empathic Pain,0.0001660903,frame21377
Entrancement,2.120432e-07,frame21377
Excitement,0.0001876438,frame21377
Fear,0.0001853237,frame21377
Horror,0.8874935,frame21377
Interest,0.0006672197,frame21377
Joy,0.0005506837,frame21377
Romance,0.0224903,frame21377
Sadness,0.02301124,frame21377
Sexual Desire,1.168295e-05,frame21377
Surprise,2.405116e-05,frame21377
Adoration,0.0003639491,frame21385
Aesthetic Appreciation,0.007537028,frame21385
Amusement,0.07210308,frame21385
Anxiety,4.744821e-06,frame21385
Awe,0.003964894,frame21385
Boredom,0.0118314,frame21385
Confusion,0.0001974104,frame21385
Craving,5.333371e-06,frame21385
Disgust,0.0009467544,frame21385
Empathic Pain,0.0003296514,frame21385
Entrancement,4.482366e-07,frame21385
Excitement,0.000250692,frame21385
Fear,0.0001294548,frame21385
Horror,0.8423432,frame21385
Interest,0.001518898,frame21385
Joy,0.001096973,frame21385
Romance,0.03338851,frame21385
Sadness,0.02393159,frame21385
Sexual Desire,1.326273e-05,frame21385
Surprise,4.266308e-05,frame21385
Adoration,0.0005795669,frame21393
Aesthetic Appreciation,0.004092341,frame21393
Amusement,0.140317,frame21393
Anxiety,3.060784e-05,frame21393
Awe,0.02173427,frame21393
Boredom,0.02777698,frame21393
Confusion,0.0008366355,frame21393
Craving,5.115431e-06,frame21393
Disgust,0.006966526,frame21393
Empathic Pain,0.0007102659,frame21393
Entrancement,8.677604e-07,frame21393
Excitement,0.0002234702,frame21393
Fear,0.0004481261,frame21393
Horror,0.6488605,frame21393
Interest,0.003796191,frame21393
Joy,0.002688612,frame21393
Romance,0.06937002,frame21393
Sadness,0.07150736,frame21393
Sexual Desire,2.0837e-05,frame21393
Surprise,3.465767e-05,frame21393
Adoration,0.0004981379,frame21401
Aesthetic Appreciation,0.001912467,frame21401
Amusement,0.05212149,frame21401
Anxiety,1.025935e-05,frame21401
Awe,0.09700333,frame21401
Boredom,0.004382703,frame21401
Confusion,0.0004255595,frame21401
Craving,1.251625e-05,frame21401
Disgust,0.003495375,frame21401
Empathic Pain,0.0007051601,frame21401
Entrancement,7.424745e-07,frame21401
Excitement,0.00014607,frame21401
Fear,0.0008791076,frame21401
Horror,0.754226,frame21401
Interest,0.003223916,frame21401
Joy,0.000627046,frame21401
Romance,0.05891856,frame21401
Sadness,0.02132623,frame21401
Sexual Desire,4.219066e-05,frame21401
Surprise,4.326519e-05,frame21401
Adoration,9.894161e-05,frame21409
Aesthetic Appreciation,0.002138796,frame21409
Amusement,0.03760143,frame21409
Anxiety,2.960769e-06,frame21409
Awe,0.003754304,frame21409
Boredom,0.00504192,frame21409
Confusion,0.0004645097,frame21409
Craving,1.283952e-06,frame21409
Disgust,0.001962961,frame21409
Empathic Pain,0.0002142353,frame21409
Entrancement,8.215206e-07,frame21409
Excitement,0.0001094891,frame21409
Fear,0.0001246184,frame21409
Horror,0.926824,frame21409
Interest,0.0006025376,frame21409
Joy,0.0002606856,frame21409
Romance,0.01150947,frame21409
Sadness,0.009270684,frame21409
Sexual Desire,9.162702e-06,frame21409
Surprise,7.163849e-06,frame21409
Adoration,0.0001181443,frame21417
Aesthetic Appreciation,0.001874643,frame21417
Amusement,0.03676282,frame21417
Anxiety,9.935649e-06,frame21417
Awe,0.00795873,frame21417
Boredom,0.01432217,frame21417
Confusion,0.0005155228,frame21417
Craving,9.295583e-07,frame21417
Disgust,0.003499936,frame21417
Empathic Pain,0.0004962053,frame21417
Entrancement,4.979992e-07,frame21417
Excitement,0.0001144228,frame21417
Fear,0.0002106725,frame21417
Horror,0.8909747,frame21417
Interest,0.0005641313,frame21417
Joy,0.00068877,frame21417
Romance,0.01355108,frame21417
Sadness,0.02832333,frame21417
Sexual Desire,7.852912e-06,frame21417
Surprise,5.453869e-06,frame21417
Adoration,9.141456e-05,frame21425
Aesthetic Appreciation,0.002114695,frame21425
Amusement,0.01759349,frame21425
Anxiety,1.395686e-05,frame21425
Awe,0.00719286,frame21425
Boredom,0.006983516,frame21425
Confusion,0.0003180733,frame21425
Craving,8.768819e-07,frame21425
Disgust,0.0009768173,frame21425
Empathic Pain,0.0004607135,frame21425
Entrancement,2.743781e-07,frame21425
Excitement,9.159205e-05,frame21425
Fear,0.0002408976,frame21425
Horror,0.9427815,frame21425
Interest,0.0002723092,frame21425
Joy,0.0007650657,frame21425
Romance,0.006285881,frame21425
Sadness,0.01380324,frame21425
Sexual Desire,6.043911e-06,frame21425
Surprise,6.81839e-06,frame21425
Adoration,0.0001888307,frame21433
Aesthetic Appreciation,0.00247036,frame21433
Amusement,0.02460276,frame21433
Anxiety,1.391002e-05,frame21433
Awe,0.01002795,frame21433
Boredom,0.006797355,frame21433
Confusion,0.0004749529,frame21433
Craving,9.122604e-07,frame21433
Disgust,0.001040336,frame21433
Empathic Pain,0.0005769038,frame21433
Entrancement,2.364539e-07,frame21433
Excitement,0.0001631913,frame21433
Fear,0.0002398819,frame21433
Horror,0.9156747,frame21433
Interest,0.0004061941,frame21433
Joy,0.0008151052,frame21433
Romance,0.01595984,frame21433
Sadness,0.02051185,frame21433
Sexual Desire,1.786495e-05,frame21433
Surprise,1.686169e-05,frame21433
Adoration,0.000102666,frame21441
Aesthetic Appreciation,0.002295955,frame21441
Amusement,0.0256299,frame21441
Anxiety,9.040182e-06,frame21441
Awe,0.007459498,frame21441
Boredom,0.004417907,frame21441
Confusion,0.0003583485,frame21441
Craving,7.674758e-07,frame21441
Disgust,0.0003562409,frame21441
Empathic Pain,0.0003895579,frame21441
Entrancement,2.435896e-07,frame21441
Excitement,0.0001641685,frame21441
Fear,0.0003203559,frame21441
Horror,0.9264575,frame21441
Interest,0.0002620929,frame21441
Joy,0.0003278027,frame21441
Romance,0.009944623,frame21441
Sadness,0.02147952,frame21441
Sexual Desire,9.373241e-06,frame21441
Surprise,1.443568e-05,frame21441
Adoration,0.0003863111,frame21449
Aesthetic Appreciation,0.007284852,frame21449
Amusement,0.2487822,frame21449
Anxiety,2.173272e-05,frame21449
Awe,0.005053586,frame21449
Boredom,0.1926305,frame21449
Confusion,0.004501288,frame21449
Craving,4.659679e-06,frame21449
Disgust,0.0175991,frame21449
Empathic Pain,0.001449499,frame21449
Entrancement,1.334122e-06,frame21449
Excitement,0.000578862,frame21449
Fear,0.0004578845,frame21449
Horror,0.3999852,frame21449
Interest,0.00112656,frame21449
Joy,0.00663584,frame21449
Romance,0.04954354,frame21449
Sadness,0.06387389,frame21449
Sexual Desire,1.025686e-05,frame21449
Surprise,7.294145e-05,frame21449
Adoration,0.0005825333,frame21457
Aesthetic Appreciation,0.005731061,frame21457
Amusement,0.1980213,frame21457
Anxiety,1.972234e-05,frame21457
Awe,0.00754119,frame21457
Boredom,0.2185824,frame21457
Confusion,0.003395978,frame21457
Craving,5.758448e-06,frame21457
Disgust,0.01769544,frame21457
Empathic Pain,0.00161261,frame21457
Entrancement,1.487075e-06,frame21457
Excitement,0.0006889122,frame21457
Fear,0.0004714532,frame21457
Horror,0.4195712,frame21457
Interest,0.001704984,frame21457
Joy,0.007278323,frame21457
Romance,0.06099033,frame21457
Sadness,0.05600136,frame21457
Sexual Desire,1.225681e-05,frame21457
Surprise,9.157593e-05,frame21457
Adoration,0.0003980706,frame21465
Aesthetic Appreciation,0.004167781,frame21465
Amusement,0.09509262,frame21465
Anxiety,1.235335e-05,frame21465
Awe,0.006999978,frame21465
Boredom,0.110654,frame21465
Confusion,0.001658343,frame21465
Craving,2.724754e-06,frame21465
Disgust,0.00420085,frame21465
Empathic Pain,0.00103954,frame21465
Entrancement,1.007043e-06,frame21465
Excitement,0.0004085602,frame21465
Fear,0.0001596685,frame21465
Horror,0.6860064,frame21465
Interest,0.0009697518,frame21465
Joy,0.002031273,frame21465
Romance,0.04795913,frame21465
Sadness,0.03819048,frame21465
Sexual Desire,1.224252e-05,frame21465
Surprise,3.526469e-05,frame21465
Adoration,0.0004237221,frame21473
Aesthetic Appreciation,0.002418267,frame21473
Amusement,0.07822075,frame21473
Anxiety,2.253645e-05,frame21473
Awe,0.005532213,frame21473
Boredom,0.09600315,frame21473
Confusion,0.00160316,frame21473
Craving,2.067969e-06,frame21473
Disgust,0.002780499,frame21473
Empathic Pain,0.001240226,frame21473
Entrancement,8.848606e-07,frame21473
Excitement,0.0003673421,frame21473
Fear,0.0001572741,frame21473
Horror,0.7499689,frame21473
Interest,0.001046696,frame21473
Joy,0.002273352,frame21473
Romance,0.02862768,frame21473
Sadness,0.02926153,frame21473
Sexual Desire,1.591728e-05,frame21473
Surprise,3.37768e-05,frame21473
Adoration,0.0003543766,frame21481
Aesthetic Appreciation,0.003809856,frame21481
Amusement,0.3332028,frame21481
Anxiety,4.222575e-05,frame21481
Awe,0.004857704,frame21481
Boredom,0.2186669,frame21481
Confusion,0.002308901,frame21481
Craving,3.431913e-06,frame21481
Disgust,0.009421602,frame21481
Empathic Pain,0.001369565,frame21481
Entrancement,1.034889e-06,frame21481
Excitement,0.0004113864,frame21481
Fear,0.0001725481,frame21481
Horror,0.3465792,frame21481
Interest,0.00263872,frame21481
Joy,0.005186917,frame21481
Romance,0.03233073,frame21481
Sadness,0.03858399,frame21481
Sexual Desire,1.820123e-05,frame21481
Surprise,3.972243e-05,frame21481
Adoration,0.000882946,frame21489
Aesthetic Appreciation,0.003454299,frame21489
Amusement,0.3220401,frame21489
Anxiety,4.904719e-05,frame21489
Awe,0.00744119,frame21489
Boredom,0.1966806,frame21489
Confusion,0.0030457,frame21489
Craving,3.589449e-06,frame21489
Disgust,0.009780043,frame21489
Empathic Pain,0.001698821,frame21489
Entrancement,9.526635e-07,frame21489
Excitement,0.0005179993,frame21489
Fear,0.0002674826,frame21489
Horror,0.3780825,frame21489
Interest,0.007067277,frame21489
Joy,0.005580978,frame21489
Romance,0.03564485,frame21489
Sadness,0.02766087,frame21489
Sexual Desire,3.657068e-05,frame21489
Surprise,6.406179e-05,frame21489
Adoration,0.0008007286,frame21497
Aesthetic Appreciation,0.004053671,frame21497
Amusement,0.3582764,frame21497
Anxiety,4.928457e-05,frame21497
Awe,0.009607611,frame21497
Boredom,0.1053081,frame21497
Confusion,0.003880377,frame21497
Craving,4.913386e-06,frame21497
Disgust,0.01429081,frame21497
Empathic Pain,0.001352405,frame21497
Entrancement,1.057701e-06,frame21497
Excitement,0.0004275884,frame21497
Fear,0.0002902928,frame21497
Horror,0.4214565,frame21497
Interest,0.01095325,frame21497
Joy,0.005098592,frame21497
Romance,0.02457688,frame21497
Sadness,0.03949604,frame21497
Sexual Desire,3.318574e-05,frame21497
Surprise,4.226663e-05,frame21497
Adoration,0.0002869505,frame21505
Aesthetic Appreciation,0.01197455,frame21505
Amusement,0.01678926,frame21505
Anxiety,0.001237213,frame21505
Awe,0.0007421902,frame21505
Boredom,0.01148565,frame21505
Confusion,0.002649471,frame21505
Craving,0.000485996,frame21505
Disgust,0.002416948,frame21505
Empathic Pain,3.961669e-06,frame21505
Entrancement,0.0001631157,frame21505
Excitement,0.000628895,frame21505
Fear,9.107764e-05,frame21505
Horror,0.7428021,frame21505
Interest,0.002725191,frame21505
Joy,0.002126338,frame21505
Romance,0.1328176,frame21505
Sadness,0.0631603,frame21505
Sexual Desire,0.007250797,frame21505
Surprise,0.000162322,frame21505
Adoration,0.0002850569,frame21513
Aesthetic Appreciation,0.01074665,frame21513
Amusement,0.007568406,frame21513
Anxiety,0.002755598,frame21513
Awe,0.002551696,frame21513
Boredom,0.01267507,frame21513
Confusion,0.004866948,frame21513
Craving,0.0003286206,frame21513
Disgust,0.003267483,frame21513
Empathic Pain,4.749877e-06,frame21513
Entrancement,0.0001623999,frame21513
Excitement,0.0005350358,frame21513
Fear,0.000121394,frame21513
Horror,0.8129749,frame21513
Interest,0.004776797,frame21513
Joy,0.001979881,frame21513
Romance,0.07269219,frame21513
Sadness,0.05556691,frame21513
Sexual Desire,0.005940895,frame21513
Surprise,0.0001994,frame21513
Adoration,0.0002519978,frame21521
Aesthetic Appreciation,0.01451115,frame21521
Amusement,0.01158053,frame21521
Anxiety,0.002427375,frame21521
Awe,0.001661837,frame21521
Boredom,0.01208033,frame21521
Confusion,0.002976615,frame21521
Craving,0.0003553996,frame21521
Disgust,0.004728575,frame21521
Empathic Pain,4.306841e-06,frame21521
Entrancement,0.0001412215,frame21521
Excitement,0.0004171962,frame21521
Fear,8.27629e-05,frame21521
Horror,0.8616665,frame21521
Interest,0.008853694,frame21521
Joy,0.001047567,frame21521
Romance,0.03918831,frame21521
Sadness,0.03466948,frame21521
Sexual Desire,0.003127372,frame21521
Surprise,0.0002277032,frame21521
Adoration,0.0001800532,frame21529
Aesthetic Appreciation,0.01356044,frame21529
Amusement,0.007117901,frame21529
Anxiety,0.001138904,frame21529
Awe,0.000806488,frame21529
Boredom,0.006359441,frame21529
Confusion,0.001623528,frame21529
Craving,0.0001699699,frame21529
Disgust,0.001849763,frame21529
Empathic Pain,2.19613e-06,frame21529
Entrancement,6.274616e-05,frame21529
Excitement,0.0002580433,frame21529
Fear,3.682684e-05,frame21529
Horror,0.9148016,frame21529
Interest,0.005107784,frame21529
Joy,0.0007020063,frame21529
Romance,0.02143937,frame21529
Sadness,0.02248903,frame21529
Sexual Desire,0.002174905,frame21529
Surprise,0.0001190603,frame21529
Adoration,0.0002384621,frame21537
Aesthetic Appreciation,0.01045191,frame21537
Amusement,0.009058586,frame21537
Anxiety,0.001513933,frame21537
Awe,0.001199901,frame21537
Boredom,0.006229261,frame21537
Confusion,0.001701086,frame21537
Craving,0.000164085,frame21537
Disgust,0.001958324,frame21537
