EmotionCategory,Probability,FrameID
Anxiety,0.5731679,frame00921
Awe,0.03750842,frame00921
Boredom,0.02836983,frame00921
Confusion,0.00954229,frame00921
Craving,8.276475e-05,frame00921
Disgust,0.0002597175,frame00921
Empathic Pain,0.005614368,frame00921
Entrancement,4.800272e-05,frame00921
Excitement,0.007184173,frame00921
Fear,0.07817651,frame00921
Horror,0.02384009,frame00921
Interest,0.1813193,frame00921
Joy,0.001557643,frame00921
Romance,0.0002985637,frame00921
Sadness,0.04071989,frame00921
Sexual Desire,6.174864e-06,frame00921
Surprise,0.002817319,frame00921
Adoration,0.005843076,frame00929
Aesthetic Appreciation,0.001254541,frame00929
Amusement,0.002389447,frame00929
Anxiety,0.5731679,frame00929
Awe,0.03750842,frame00929
Boredom,0.02836983,frame00929
Confusion,0.00954229,frame00929
Craving,8.276475e-05,frame00929
Disgust,0.0002597175,frame00929
Empathic Pain,0.005614368,frame00929
Entrancement,4.800272e-05,frame00929
Excitement,0.007184173,frame00929
Fear,0.07817651,frame00929
Horror,0.02384009,frame00929
Interest,0.1813193,frame00929
Joy,0.001557643,frame00929
Romance,0.0002985637,frame00929
Sadness,0.04071989,frame00929
Sexual Desire,6.174864e-06,frame00929
Surprise,0.002817319,frame00929
Adoration,0.005843076,frame00937
Aesthetic Appreciation,0.001254541,frame00937
Amusement,0.002389447,frame00937
Anxiety,0.5731679,frame00937
Awe,0.03750842,frame00937
Boredom,0.02836983,frame00937
Confusion,0.00954229,frame00937
Craving,8.276475e-05,frame00937
Disgust,0.0002597175,frame00937
Empathic Pain,0.005614368,frame00937
Entrancement,4.800272e-05,frame00937
Excitement,0.007184173,frame00937
Fear,0.07817651,frame00937
Horror,0.02384009,frame00937
Interest,0.1813193,frame00937
Joy,0.001557643,frame00937
Romance,0.0002985637,frame00937
Sadness,0.04071989,frame00937
Sexual Desire,6.174864e-06,frame00937
Surprise,0.002817319,frame00937
Adoration,0.005843076,frame00945
Aesthetic Appreciation,0.001254541,frame00945
Amusement,0.002389447,frame00945
Anxiety,0.5731679,frame00945
Awe,0.03750842,frame00945
Boredom,0.02836983,frame00945
Confusion,0.00954229,frame00945
Craving,8.276475e-05,frame00945
Disgust,0.0002597175,frame00945
Empathic Pain,0.005614368,frame00945
Entrancement,4.800272e-05,frame00945
Excitement,0.007184173,frame00945
Fear,0.07817651,frame00945
Horror,0.02384009,frame00945
Interest,0.1813193,frame00945
Joy,0.001557643,frame00945
Romance,0.0002985637,frame00945
Sadness,0.04071989,frame00945
Sexual Desire,6.174864e-06,frame00945
Surprise,0.002817319,frame00945
Adoration,0.005843076,frame00953
Aesthetic Appreciation,0.001254541,frame00953
Amusement,0.002389447,frame00953
Anxiety,0.5731679,frame00953
Awe,0.03750842,frame00953
Boredom,0.02836983,frame00953
Confusion,0.00954229,frame00953
Craving,8.276475e-05,frame00953
Disgust,0.0002597175,frame00953
Empathic Pain,0.005614368,frame00953
Entrancement,4.800272e-05,frame00953
Excitement,0.007184173,frame00953
Fear,0.07817651,frame00953
Horror,0.02384009,frame00953
Interest,0.1813193,frame00953
Joy,0.001557643,frame00953
Romance,0.0002985637,frame00953
Sadness,0.04071989,frame00953
Sexual Desire,6.174864e-06,frame00953
Surprise,0.002817319,frame00953
Adoration,0.005843076,frame00961
Aesthetic Appreciation,0.001254541,frame00961
Amusement,0.002389447,frame00961
Anxiety,0.5731679,frame00961
Awe,0.03750842,frame00961
Boredom,0.02836983,frame00961
Confusion,0.00954229,frame00961
Craving,8.276475e-05,frame00961
Disgust,0.0002597175,frame00961
Empathic Pain,0.005614368,frame00961
Entrancement,4.800272e-05,frame00961
Excitement,0.007184173,frame00961
Fear,0.07817651,frame00961
Horror,0.02384009,frame00961
Interest,0.1813193,frame00961
Joy,0.001557643,frame00961
Romance,0.0002985637,frame00961
Sadness,0.04071989,frame00961
Sexual Desire,6.174864e-06,frame00961
Surprise,0.002817319,frame00961
Adoration,0.005843076,frame00969
Aesthetic Appreciation,0.001254541,frame00969
Amusement,0.002389447,frame00969
Anxiety,0.5731679,frame00969
Awe,0.03750842,frame00969
Boredom,0.02836983,frame00969
Confusion,0.00954229,frame00969
Craving,8.276475e-05,frame00969
Disgust,0.0002597175,frame00969
Empathic Pain,0.005614368,frame00969
Entrancement,4.800272e-05,frame00969
Excitement,0.007184173,frame00969
Fear,0.07817651,frame00969
Horror,0.02384009,frame00969
Interest,0.1813193,frame00969
Joy,0.001557643,frame00969
Romance,0.0002985637,frame00969
Sadness,0.04071989,frame00969
Sexual Desire,6.174864e-06,frame00969
Surprise,0.002817319,frame00969
Adoration,0.005843076,frame00977
Aesthetic Appreciation,0.001254541,frame00977
Amusement,0.002389447,frame00977
Anxiety,0.5731679,frame00977
Awe,0.03750842,frame00977
Boredom,0.02836983,frame00977
Confusion,0.00954229,frame00977
Craving,8.276475e-05,frame00977
Disgust,0.0002597175,frame00977
Empathic Pain,0.005614368,frame00977
Entrancement,4.800272e-05,frame00977
Excitement,0.007184173,frame00977
Fear,0.07817651,frame00977
Horror,0.02384009,frame00977
Interest,0.1813193,frame00977
Joy,0.001557643,frame00977
Romance,0.0002985637,frame00977
Sadness,0.04071989,frame00977
Sexual Desire,6.174864e-06,frame00977
Surprise,0.002817319,frame00977
Adoration,0.005843076,frame00985
Aesthetic Appreciation,0.001254541,frame00985
Amusement,0.002389447,frame00985
Anxiety,0.5731679,frame00985
Awe,0.03750842,frame00985
Boredom,0.02836983,frame00985
Confusion,0.00954229,frame00985
Craving,8.276475e-05,frame00985
Disgust,0.0002597175,frame00985
Empathic Pain,0.005614368,frame00985
Entrancement,4.800272e-05,frame00985
Excitement,0.007184173,frame00985
Fear,0.07817651,frame00985
Horror,0.02384009,frame00985
Interest,0.1813193,frame00985
Joy,0.001557643,frame00985
Romance,0.0002985637,frame00985
Sadness,0.04071989,frame00985
Sexual Desire,6.174864e-06,frame00985
Surprise,0.002817319,frame00985
Adoration,0.005843076,frame00993
Aesthetic Appreciation,0.001254541,frame00993
Amusement,0.002389447,frame00993
Anxiety,0.5731679,frame00993
Awe,0.03750842,frame00993
Boredom,0.02836983,frame00993
Confusion,0.00954229,frame00993
Craving,8.276475e-05,frame00993
Disgust,0.0002597175,frame00993
Empathic Pain,0.005614368,frame00993
Entrancement,4.800272e-05,frame00993
Excitement,0.007184173,frame00993
Fear,0.07817651,frame00993
Horror,0.02384009,frame00993
Interest,0.1813193,frame00993
Joy,0.001557643,frame00993
Romance,0.0002985637,frame00993
Sadness,0.04071989,frame00993
Sexual Desire,6.174864e-06,frame00993
Surprise,0.002817319,frame00993
Adoration,0.005843076,frame01001
Aesthetic Appreciation,0.001254541,frame01001
Amusement,0.002389447,frame01001
Anxiety,0.5731679,frame01001
Awe,0.03750842,frame01001
Boredom,0.02836983,frame01001
Confusion,0.00954229,frame01001
Craving,8.276475e-05,frame01001
Disgust,0.0002597175,frame01001
Empathic Pain,0.005614368,frame01001
Entrancement,4.800272e-05,frame01001
Excitement,0.007184173,frame01001
Fear,0.07817651,frame01001
Horror,0.02384009,frame01001
Interest,0.1813193,frame01001
Joy,0.001557643,frame01001
Romance,0.0002985637,frame01001
Sadness,0.04071989,frame01001
Sexual Desire,6.174864e-06,frame01001
Surprise,0.002817319,frame01001
Adoration,0.005843076,frame01009
Aesthetic Appreciation,0.001254541,frame01009
Amusement,0.002389447,frame01009
Anxiety,0.5731679,frame01009
Awe,0.03750842,frame01009
Boredom,0.02836983,frame01009
Confusion,0.00954229,frame01009
Craving,8.276475e-05,frame01009
Disgust,0.0002597175,frame01009
Empathic Pain,0.005614368,frame01009
Entrancement,4.800272e-05,frame01009
Excitement,0.007184173,frame01009
Fear,0.07817651,frame01009
Horror,0.02384009,frame01009
Interest,0.1813193,frame01009
Joy,0.001557643,frame01009
Romance,0.0002985637,frame01009
Sadness,0.04071989,frame01009
Sexual Desire,6.174864e-06,frame01009
Surprise,0.002817319,frame01009
Adoration,0.005843076,frame01017
Aesthetic Appreciation,0.001254541,frame01017
Amusement,0.002389447,frame01017
Anxiety,0.5731679,frame01017
Awe,0.03750842,frame01017
Boredom,0.02836983,frame01017
Confusion,0.00954229,frame01017
Craving,8.276475e-05,frame01017
Disgust,0.0002597175,frame01017
Empathic Pain,0.005614368,frame01017
Entrancement,4.800272e-05,frame01017
Excitement,0.007184173,frame01017
Fear,0.07817651,frame01017
Horror,0.02384009,frame01017
Interest,0.1813193,frame01017
Joy,0.001557643,frame01017
Romance,0.0002985637,frame01017
Sadness,0.04071989,frame01017
Sexual Desire,6.174864e-06,frame01017
Surprise,0.002817319,frame01017
Adoration,0.005843076,frame01025
Aesthetic Appreciation,0.001254541,frame01025
Amusement,0.002389447,frame01025
Anxiety,0.5731679,frame01025
Awe,0.03750842,frame01025
Boredom,0.02836983,frame01025
Confusion,0.00954229,frame01025
Craving,8.276475e-05,frame01025
Disgust,0.0002597175,frame01025
Empathic Pain,0.005614368,frame01025
Entrancement,4.800272e-05,frame01025
Excitement,0.007184173,frame01025
Fear,0.07817651,frame01025
Horror,0.02384009,frame01025
Interest,0.1813193,frame01025
Joy,0.001557643,frame01025
Romance,0.0002985637,frame01025
Sadness,0.04071989,frame01025
Sexual Desire,6.174864e-06,frame01025
Surprise,0.002817319,frame01025
Adoration,0.005843076,frame01033
Aesthetic Appreciation,0.001254541,frame01033
Amusement,0.002389447,frame01033
Anxiety,0.5731679,frame01033
Awe,0.03750842,frame01033
Boredom,0.02836983,frame01033
Confusion,0.00954229,frame01033
Craving,8.276475e-05,frame01033
Disgust,0.0002597175,frame01033
Empathic Pain,0.005614368,frame01033
Entrancement,4.800272e-05,frame01033
Excitement,0.007184173,frame01033
Fear,0.07817651,frame01033
Horror,0.02384009,frame01033
Interest,0.1813193,frame01033
Joy,0.001557643,frame01033
Romance,0.0002985637,frame01033
Sadness,0.04071989,frame01033
Sexual Desire,6.174864e-06,frame01033
Surprise,0.002817319,frame01033
Adoration,0.005843076,frame01041
Aesthetic Appreciation,0.001254541,frame01041
Amusement,0.002389447,frame01041
Anxiety,0.5731679,frame01041
Awe,0.03750842,frame01041
Boredom,0.02836983,frame01041
Confusion,0.00954229,frame01041
Craving,8.276475e-05,frame01041
Disgust,0.0002597175,frame01041
Empathic Pain,0.005614368,frame01041
Entrancement,4.800272e-05,frame01041
Excitement,0.007184173,frame01041
Fear,0.07817651,frame01041
Horror,0.02384009,frame01041
Interest,0.1813193,frame01041
Joy,0.001557643,frame01041
Romance,0.0002985637,frame01041
Sadness,0.04071989,frame01041
Sexual Desire,6.174864e-06,frame01041
Surprise,0.002817319,frame01041
Adoration,0.005843076,frame01049
Aesthetic Appreciation,0.001254541,frame01049
Amusement,0.002389447,frame01049
Anxiety,0.5731679,frame01049
Awe,0.03750842,frame01049
Boredom,0.02836983,frame01049
Confusion,0.00954229,frame01049
Craving,8.276475e-05,frame01049
Disgust,0.0002597175,frame01049
Empathic Pain,0.005614368,frame01049
Entrancement,4.800272e-05,frame01049
Excitement,0.007184173,frame01049
Fear,0.07817651,frame01049
Horror,0.02384009,frame01049
Interest,0.1813193,frame01049
Joy,0.001557643,frame01049
Romance,0.0002985637,frame01049
Sadness,0.04071989,frame01049
Sexual Desire,6.174864e-06,frame01049
Surprise,0.002817319,frame01049
Adoration,0.005843076,frame01057
Aesthetic Appreciation,0.001254541,frame01057
Amusement,0.002389447,frame01057
Anxiety,0.5731679,frame01057
Awe,0.03750842,frame01057
Boredom,0.02836983,frame01057
Confusion,0.00954229,frame01057
Craving,8.276475e-05,frame01057
Disgust,0.0002597175,frame01057
Empathic Pain,0.005614368,frame01057
Entrancement,4.800272e-05,frame01057
Excitement,0.007184173,frame01057
Fear,0.07817651,frame01057
Horror,0.02384009,frame01057
Interest,0.1813193,frame01057
Joy,0.001557643,frame01057
Romance,0.0002985637,frame01057
Sadness,0.04071989,frame01057
Sexual Desire,6.174864e-06,frame01057
Surprise,0.002817319,frame01057
Adoration,0.001131583,frame01065
Aesthetic Appreciation,0.0006769719,frame01065
Amusement,0.001039208,frame01065
Anxiety,0.2615305,frame01065
Awe,0.0103838,frame01065
Boredom,0.02510299,frame01065
Confusion,0.008165629,frame01065
Craving,4.853757e-06,frame01065
Disgust,7.011685e-05,frame01065
Empathic Pain,0.001532503,frame01065
Entrancement,4.498864e-05,frame01065
Excitement,0.001433103,frame01065
Fear,0.08496819,frame01065
Horror,0.005123461,frame01065
Interest,0.5746364,frame01065
Joy,0.0007492201,frame01065
Romance,4.422704e-05,frame01065
Sadness,0.02256979,frame01065
Sexual Desire,1.264563e-06,frame01065
Surprise,0.0007912414,frame01065
Adoration,0.01486638,frame01073
Aesthetic Appreciation,0.0005428271,frame01073
Amusement,0.03091561,frame01073
Anxiety,0.008661692,frame01073
Awe,0.08175623,frame01073
Boredom,0.004767364,frame01073
Confusion,0.003237811,frame01073
Craving,0.000252864,frame01073
Disgust,0.0001078803,frame01073
Empathic Pain,0.001527233,frame01073
Entrancement,0.002094122,frame01073
Excitement,0.01018673,frame01073
Fear,0.02798914,frame01073
Horror,0.006479807,frame01073
Interest,0.7994508,frame01073
Joy,0.001663941,frame01073
Romance,0.0001035808,frame01073
Sadness,0.005276893,frame01073
Sexual Desire,1.567556e-06,frame01073
Surprise,0.0001175994,frame01073
Adoration,0.02996974,frame01081
Aesthetic Appreciation,0.03733682,frame01081
Amusement,0.0008232601,frame01081
Anxiety,0.0009022126,frame01081
Awe,0.8138532,frame01081
Boredom,0.01532792,frame01081
Confusion,0.004887044,frame01081
Craving,1.479851e-06,frame01081
Disgust,4.832398e-07,frame01081
Empathic Pain,0.01106436,frame01081
Entrancement,0.0002059908,frame01081
Excitement,0.002882438,frame01081
Fear,0.01587019,frame01081
Horror,0.01362348,frame01081
Interest,0.05217686,frame01081
Joy,0.0004785087,frame01081
Romance,1.036225e-05,frame01081
Sadness,0.0002977718,frame01081
Sexual Desire,7.27662e-07,frame01081
Surprise,0.0002872997,frame01081
Adoration,0.0607603,frame01089
Aesthetic Appreciation,0.004776317,frame01089
Amusement,0.001715026,frame01089
Anxiety,0.06359898,frame01089
Awe,0.08316864,frame01089
Boredom,0.1459315,frame01089
Confusion,0.008320373,frame01089
Craving,7.467465e-07,frame01089
Disgust,3.106201e-05,frame01089
Empathic Pain,0.0002240253,frame01089
Entrancement,0.0009333701,frame01089
Excitement,0.001007734,frame01089
Fear,0.07174379,frame01089
Horror,0.1425202,frame01089
Interest,0.4051482,frame01089
Joy,0.000336801,frame01089
Romance,0.0001299249,frame01089
Sadness,0.009591091,frame01089
Sexual Desire,1.601319e-06,frame01089
Surprise,6.01382e-05,frame01089
Adoration,0.000886157,frame01097
Aesthetic Appreciation,0.1563638,frame01097
Amusement,0.005853678,frame01097
Anxiety,0.02595518,frame01097
Awe,0.669177,frame01097
Boredom,0.02320786,frame01097
Confusion,0.01532011,frame01097
Craving,1.394926e-05,frame01097
Disgust,7.520021e-07,frame01097
Empathic Pain,0.002507607,frame01097
Entrancement,0.000941487,frame01097
Excitement,0.005482715,frame01097
Fear,0.00758979,frame01097
Horror,0.002314718,frame01097
Interest,0.08138832,frame01097
Joy,0.0001008026,frame01097
Romance,3.149038e-05,frame01097
Sadness,0.0009219813,frame01097
Sexual Desire,7.905314e-06,frame01097
Surprise,0.001934718,frame01097
Adoration,0.001353133,frame01105
Aesthetic Appreciation,0.01489307,frame01105
Amusement,0.0001570059,frame01105
Anxiety,0.1478749,frame01105
Awe,0.1649393,frame01105
Boredom,0.008859099,frame01105
Confusion,0.003775251,frame01105
Craving,3.943923e-07,frame01105
Disgust,2.511292e-05,frame01105
Empathic Pain,0.00584809,frame01105
Entrancement,9.643943e-06,frame01105
Excitement,0.01666031,frame01105
Fear,0.000225322,frame01105
Horror,0.00924552,frame01105
Interest,0.6140939,frame01105
Joy,9.059564e-05,frame01105
Romance,9.451683e-05,frame01105
Sadness,0.010381,frame01105
Sexual Desire,2.10211e-05,frame01105
Surprise,0.001452936,frame01105
Adoration,0.02035708,frame01113
Aesthetic Appreciation,0.02268585,frame01113
Amusement,0.00335329,frame01113
Anxiety,0.008129825,frame01113
Awe,0.08999746,frame01113
Boredom,0.004251215,frame01113
Confusion,0.0189362,frame01113
Craving,9.665634e-07,frame01113
Disgust,0.000248081,frame01113
Empathic Pain,0.003987301,frame01113
Entrancement,0.0003863773,frame01113
Excitement,0.0217692,frame01113
Fear,0.0004731555,frame01113
Horror,0.01685677,frame01113
Interest,0.774586,frame01113
Joy,0.0002856384,frame01113
Romance,0.0007657991,frame01113
Sadness,0.01179267,frame01113
Sexual Desire,3.921545e-05,frame01113
Surprise,0.00109794,frame01113
Adoration,0.3509123,frame01121
Aesthetic Appreciation,0.1042974,frame01121
Amusement,0.002154093,frame01121
Anxiety,0.002706374,frame01121
Awe,0.01452157,frame01121
Boredom,0.01122056,frame01121
Confusion,0.02540028,frame01121
Craving,8.31219e-07,frame01121
Disgust,0.0006953496,frame01121
Empathic Pain,0.02586652,frame01121
Entrancement,0.0008503614,frame01121
Excitement,0.08020357,frame01121
Fear,0.0006445195,frame01121
Horror,0.009677543,frame01121
Interest,0.3330899,frame01121
Joy,0.001358583,frame01121
Romance,0.0007731037,frame01121
Sadness,0.02634699,frame01121
Sexual Desire,0.0006846436,frame01121
Surprise,0.008595563,frame01121
Adoration,0.1732794,frame01129
Aesthetic Appreciation,0.00517814,frame01129
Amusement,0.0008969145,frame01129
Anxiety,0.1499461,frame01129
Awe,0.03298469,frame01129
Boredom,0.00416389,frame01129
Confusion,0.002791562,frame01129
Craving,4.397094e-07,frame01129
Disgust,0.001089745,frame01129
Empathic Pain,0.01152769,frame01129
Entrancement,0.001583835,frame01129
Excitement,0.03389715,frame01129
Fear,0.002895998,frame01129
Horror,0.07556735,frame01129
Interest,0.2804702,frame01129
Joy,0.009476228,frame01129
Romance,0.0004661134,frame01129
Sadness,0.2120924,frame01129
Sexual Desire,7.261048e-05,frame01129
Surprise,0.001619531,frame01129
Adoration,0.08277653,frame01137
Aesthetic Appreciation,0.008648856,frame01137
Amusement,0.002634986,frame01137
Anxiety,0.1587003,frame01137
Awe,0.08914588,frame01137
Boredom,0.02368049,frame01137
Confusion,0.002252412,frame01137
Craving,4.494686e-06,frame01137
Disgust,0.0001905791,frame01137
Empathic Pain,0.0003631659,frame01137
Entrancement,0.002250603,frame01137
Excitement,0.002299585,frame01137
Fear,0.001997486,frame01137
Horror,0.474313,frame01137
Interest,0.1421321,frame01137
Joy,0.0005944595,frame01137
Romance,9.787165e-05,frame01137
Sadness,0.007800714,frame01137
Sexual Desire,8.365448e-06,frame01137
Surprise,0.0001083493,frame01137
Adoration,1.897498e-06,frame01145
Aesthetic Appreciation,0.002980691,frame01145
Amusement,0.9787608,frame01145
Anxiety,9.934603e-05,frame01145
Awe,0.005081426,frame01145
