"","var1","var2","value"
"596","SR-9436","SR-6215",0.160719051728519
"597","SR-9827","SR-6215",0.607203149849294
"598","SR-9907","SR-6215",0.644751838483069
"599","SR-6773","SR-6269",0.360221206825738
"600","SR-6799","SR-6269",-0.0385052883869719
"601","SR-6971","SR-6269",0.126849397094554
"602","SR-6977","SR-6269",0.17894713669097
"603","SR-7255","SR-6269",-0.238050866592952
"604","SR-7492","SR-6269",0.231085167144197
"605","SR-7758","SR-6269",-0.00628374361720008
"606","SR-8607","SR-6269",0.327854317606787
"607","SR-8621","SR-6269",-0.251153347703439
"608","SR-8746","SR-6269",0.00078935572937895
"609","SR-8929","SR-6269",0.421972859233894
"610","SR-9436","SR-6269",0.253433454371229
"611","SR-9827","SR-6269",0.0109259339385761
"612","SR-9907","SR-6269",-0.272681174533058
"613","SR-6799","SR-6773",0.179455439609429
"614","SR-6971","SR-6773",0.352962135839039
"615","SR-6977","SR-6773",0.181052313591006
"616","SR-7255","SR-6773",-0.216608692776223
"617","SR-7492","SR-6773",0.239405928727203
"618","SR-7758","SR-6773",-0.1358816325975
"619","SR-8607","SR-6773",0.401532848231243
"620","SR-8621","SR-6773",-0.0373699354675147
"621","SR-8746","SR-6773",0.22260406310787
"622","SR-8929","SR-6773",0.282770956224023
"623","SR-9436","SR-6773",0.167782694743626
"624","SR-9827","SR-6773",0.207654860805859
"625","SR-9907","SR-6773",-0.142926315264052
"626","SR-6971","SR-6799",0.176102384229701
"627","SR-6977","SR-6799",0.593526744877847
"628","SR-7255","SR-6799",-0.0373235883461863
"629","SR-7492","SR-6799",-0.14301127553658
"630","SR-7758","SR-6799",0.141038367074608
"631","SR-8607","SR-6799",-0.121556464040838
"632","SR-8621","SR-6799",0.0898395646206866
"633","SR-8746","SR-6799",0.536140462835925
"634","SR-8929","SR-6799",-0.0896045874947032
"635","SR-9436","SR-6799",0.0960564468679646
"636","SR-9827","SR-6799",0.0866537559258565
"637","SR-9907","SR-6799",0.0724698604775048
"638","SR-6977","SR-6971",0.189783471165321
"639","SR-7255","SR-6971",0.206400900393591
"640","SR-7492","SR-6971",0.592948556902254
"641","SR-7758","SR-6971",0.261890709711161
"642","SR-8607","SR-6971",0.550734100564822
"643","SR-8621","SR-6971",0.382850434619083
"644","SR-8746","SR-6971",0.293739885659943
"645","SR-8929","SR-6971",0.278325225494967
"646","SR-9436","SR-6971",0.278163263627682
"647","SR-9827","SR-6971",0.739494523856579
"648","SR-9907","SR-6971",0.304432693121497
"649","SR-7255","SR-6977",-0.0493076227664968
"650","SR-7492","SR-6977",-0.0115622625993105
"651","SR-7758","SR-6977",-0.00405711317525103
"652","SR-8607","SR-6977",0.037492558318427
"653","SR-8621","SR-6977",0.0864484544100775
"654","SR-8746","SR-6977",0.587363792749173
"655","SR-8929","SR-6977",-0.0283201685778093
"656","SR-9436","SR-6977",0.186627649331787
"657","SR-9827","SR-6977",0.199663991297098
"658","SR-9907","SR-6977",0.0773173531605848
"659","SR-7492","SR-7255",0.509223529667707
"660","SR-7758","SR-7255",0.309849387039747
"661","SR-8607","SR-7255",0.142601350293054
"662","SR-8621","SR-7255",0.548873891534885
"663","SR-8746","SR-7255",0.145254433890352
"664","SR-8929","SR-7255",-0.210283182783925
"665","SR-9436","SR-7255",-0.114507200598977
"666","SR-9827","SR-7255",0.228722972564314
"667","SR-9907","SR-7255",0.392847896102403
"668","SR-7758","SR-7492",0.237107800220603
"669","SR-8607","SR-7492",0.547619872886046
"670","SR-8621","SR-7492",0.339965011334935
"671","SR-8746","SR-7492",0.190941809866271
"672","SR-8929","SR-7492",0.096136968368527
"673","SR-9436","SR-7492",-0.0373073641851527
"674","SR-9827","SR-7492",0.37917352199315
"675","SR-9907","SR-7492",0.109264049043208
"676","SR-8607","SR-7758",0.168895822510308
"677","SR-8621","SR-7758",0.231093949028225
"678","SR-8746","SR-7758",-0.00885221697332456
"679","SR-8929","SR-7758",-0.0807886672828734
"680","SR-9436","SR-7758",-0.13772920521515
"681","SR-9827","SR-7758",0.302073271870244
"682","SR-9907","SR-7758",0.382410201815943
"683","SR-8621","SR-8607",0.424200057170882
"684","SR-8746","SR-8607",0.0837951266449189
"685","SR-8929","SR-8607",0.408884123781286
"686","SR-9436","SR-8607",0.280065735734028
"687","SR-9827","SR-8607",0.605746070515048
"688","SR-9907","SR-8607",0.315015747751215
"689","SR-8746","SR-8621",0.196049855167178
"690","SR-8929","SR-8621",0.230858945322288
"691","SR-9436","SR-8621",-6.10314113406151e-05
"692","SR-9827","SR-8621",0.587815883802805
"693","SR-9907","SR-8621",0.710233295808303
"694","SR-8929","SR-8746",0.162617954837538
"695","SR-9436","SR-8746",0.155951709778462
"696","SR-9827","SR-8746",0.0993237421256409
"697","SR-9907","SR-8746",0.104657765120193
"698","SR-9436","SR-8929",0.425422637125055
"699","SR-9827","SR-8929",0.287914367719038
"700","SR-9907","SR-8929",0.247677699135955
"701","SR-9827","SR-9436",0.392575247512609
"702","SR-9907","SR-9436",0.155841262912404
"703","SR-9907","SR-9827",0.623377152203571
